id;date;location;modell;color;getriebe;lederstoff;audiconnect;allrad;antrieb
9839301165;20141001T000000;Rheinland-Pfalz;A1;Schwarz;Schaltgetriebe;Stoff;false;false;Benzin
1854900410;20141101T000000;Rheinland-Pfalz;A1;Rot;Automatik;Stoff;false;true;Diesel
2787700180;20150112T000000;Niedersachsen;A5;Weiß;Schaltgetriebe;Leder;false;false;Diesel
1843130210;20141015T000000;Schleswig-Holstein;A6;Silber;Automatik;Leder;true;false;Diesel
205000450;20140514T000000;Brandenburg;A1;Rot;Automatik;Stoff;false;true;E-tron
3626039279;20140805T000000;Nordrhein-Westfalen;A4;Silber;Automatik;Leder;true;false;Benzin
3126049261;20150316T000000;Mecklenburg-Vorpommern;A7;Blau;Schaltgetriebe;Leder;false;true;Diesel
8658303265;20141106T000000;Sachsen-Anhalt;A8;Braun;Schaltgetriebe;Stoff;true;true;Diesel
2421059009;20150220T000000;Baden-Württemberg;A4;Braun;Schaltgetriebe;Leder;false;false;Diesel
3111300040;20140801T000000;Bremen;A6;Silber;Automatik;Leder;false;false;Diesel
1770000330;20141003T000000;Saarland;A3;Rot;Automatik;Leder;true;true;E-tron
4174600264;20140801T000000;Niedersachsen;A7;Grau;Automatik;Leder;true;false;E-tron
822039025;20150501T000000;Nordrhein-Westfalen;A7;Blau;Schaltgetriebe;Stoff;false;true;Diesel
9521101065;20150323T000000;Brandenburg;A8;Weiß;Automatik;Stoff;true;true;Diesel
3244500158;20140908T000000;Saarland;A5;Blau;Automatik;Leder;false;true;E-tron
3603000410;20141208T000000;Baden-Württemberg;A5;Grau;Schaltgetriebe;Leder;false;false;Diesel
7548300441;20140507T000000;Niedersachsen;A6;Silber;Schaltgetriebe;Stoff;true;true;E-tron
3034200142;20140923T000000;Sachsen-Anhalt;A7;Weiß;Schaltgetriebe;Stoff;false;true;E-tron
8651611590;20140528T000000;Schleswig-Holstein;A7;Blau;Automatik;Leder;false;false;Diesel
2978800120;20140618T000000;Nordrhein-Westfalen;A7;Grau;Schaltgetriebe;Leder;true;false;E-tron
7011200515;20141112T000000;Berlin;A5;Weiß;Automatik;Stoff;false;false;Diesel
7199340620;20140604T000000;Schleswig-Holstein;A5;Rot;Schaltgetriebe;Stoff;true;false;Benzin
7291700065;20150326T000000;Hamburg;A6;Silber;Automatik;Leder;true;false;Diesel
2129700142;20140731T000000;Saarland;A7;Grau;Automatik;Leder;false;true;Diesel
318300040;20140923T000000;Schleswig-Holstein;A1;Silber;Schaltgetriebe;Leder;true;false;Diesel
5101400871;20150524T000000;Berlin;A6;Rot;Schaltgetriebe;Leder;true;false;Benzin
2561360120;20140527T000000;Nordrhein-Westfalen;A4;Blau;Schaltgetriebe;Leder;false;true;Diesel
293800120;20150430T000000;Mecklenburg-Vorpommern;A4;Weiß;Schaltgetriebe;Leder;true;false;Diesel
2595300155;20150224T000000;Bremen;A3;Grau;Schaltgetriebe;Stoff;false;false;E-tron
2853600155;20140915T000000;Rheinland-Pfalz;A3;Silber;Schaltgetriebe;Leder;true;true;Benzin
4365200555;20141219T000000;Nordrhein-Westfalen;A8;Braun;Schaltgetriebe;Stoff;false;true;Benzin
2473100790;20140718T000000;Nordrhein-Westfalen;A3;Rot;Schaltgetriebe;Stoff;true;true;Diesel
8019200925;20150429T000000;Nordrhein-Westfalen;A1;Weiß;Automatik;Leder;true;true;Diesel
6071600450;20141120T000000;Sachsen-Anhalt;A5;Blau;Automatik;Leder;true;true;Diesel
5249803036;20140714T000000;Nordrhein-Westfalen;A7;Blau;Schaltgetriebe;Stoff;true;true;Diesel
3222069151;20141110T000000;Baden-Württemberg;A3;Rot;Schaltgetriebe;Leder;false;false;Diesel
5561400610;20141019T000000;Hamburg;A6;Blau;Automatik;Stoff;false;true;E-tron
5700000905;20140816T000000;Thüringen;A4;Grau;Schaltgetriebe;Leder;true;false;Benzin
3362401935;20140619T000000;Sachsen;A6;Blau;Automatik;Stoff;false;true;E-tron
2893000610;20140624T000000;Bremen;A5;Silber;Schaltgetriebe;Stoff;false;false;Diesel
7856410411;20140922T000000;Baden-Württemberg;A4;Rot;Automatik;Stoff;true;false;Benzin
8156600155;20140611T000000;Nordrhein-Westfalen;A5;Silber;Schaltgetriebe;Leder;false;true;Diesel
2560803248;20140709T000000;Schleswig-Holstein;A8;Braun;Schaltgetriebe;Stoff;false;true;Diesel
1118001215;20150204T000000;Saarland;A3;Grau;Schaltgetriebe;Leder;true;false;Diesel
1437500035;20141010T000000;Rheinland-Pfalz;A7;Blau;Schaltgetriebe;Stoff;false;true;Benzin
2124049229;20150302T000000;Schleswig-Holstein;A3;Silber;Automatik;Stoff;false;true;E-tron
7129304225;20150108T000000;Berlin;A5;Grau;Schaltgetriebe;Stoff;false;false;Diesel
7986400180;20140710T000000;Brandenburg;A3;Blau;Schaltgetriebe;Stoff;true;false;Diesel
809001970;20141231T000000;Sachsen-Anhalt;A4;Weiß;Schaltgetriebe;Stoff;true;false;Diesel
7979900145;20150205T000000;Baden-Württemberg;A3;Silber;Automatik;Leder;false;false;E-tron
3299600040;20150214T000000;Hessen;A6;Grau;Automatik;Leder;false;true;Diesel
8651730580;20150330T000000;Bremen;A8;Rot;Schaltgetriebe;Leder;true;true;Diesel
1250201175;20150323T000000;Hamburg;A5;Rot;Schaltgetriebe;Leder;true;true;E-tron
8651510610;20140626T000000;Brandenburg;A5;Weiß;Automatik;Leder;false;true;Benzin
7017200120;20140820T000000;Mecklenburg-Vorpommern;A7;Schwarz;Automatik;Leder;true;true;E-tron
9272201385;20141022T000000;Bremen;A7;Blau;Automatik;Leder;true;true;E-tron
518500210;20140508T000000;Saarland;A7;Braun;Automatik;Stoff;true;true;Diesel
3260000120;20150209T000000;Schleswig-Holstein;A3;Silber;Automatik;Stoff;true;true;Diesel
7504030220;20141008T000000;Schleswig-Holstein;A5;Braun;Schaltgetriebe;Stoff;false;true;Diesel
7972601885;20150430T000000;Baden-Württemberg;A7;Blau;Automatik;Stoff;false;true;E-tron
2331300395;20140510T000000;Sachsen;A6;Schwarz;Schaltgetriebe;Stoff;true;false;E-tron
2597710450;20150304T000000;Rheinland-Pfalz;A7;Weiß;Schaltgetriebe;Leder;false;false;E-tron
8122600145;20140521T000000;Nordrhein-Westfalen;A5;Grau;Schaltgetriebe;Leder;true;true;Benzin
629000410;20150217T000000;Brandenburg;A4;Grau;Schaltgetriebe;Stoff;false;false;Diesel
7202380120;20150105T000000;Brandenburg;A1;Rot;Automatik;Stoff;false;false;E-tron
2926049437;20141014T000000;Mecklenburg-Vorpommern;A5;Blau;Schaltgetriebe;Stoff;true;false;Benzin
9550202700;20141211T000000;Hamburg;A7;Weiß;Schaltgetriebe;Stoff;true;false;Benzin
1231000458;20140720T000000;Berlin;A4;Silber;Automatik;Stoff;false;true;E-tron
9485930120;20141014T000000;Sachsen-Anhalt;A5;Blau;Automatik;Stoff;true;true;Benzin
7923100410;20141009T000000;Bayern;A3;Silber;Automatik;Leder;false;true;E-tron
2571910210;20141001T000000;Nordrhein-Westfalen;A5;Blau;Automatik;Stoff;false;true;Diesel
3395800155;20140805T000000;Brandenburg;A6;Rot;Schaltgetriebe;Stoff;true;false;E-tron
9558040230;20150406T000000;Bremen;A5;Silber;Automatik;Leder;false;false;Diesel
7129302185;20141215T000000;Sachsen;A4;Grau;Schaltgetriebe;Stoff;true;false;Benzin
7841300230;20150501T000000;Thüringen;A5;Grau;Schaltgetriebe;Stoff;true;true;Diesel
2768300650;20141201T000000;Thüringen;A3;Schwarz;Automatik;Leder;true;false;Benzin
546000865;20140919T000000;Nordrhein-Westfalen;A3;Weiß;Schaltgetriebe;Stoff;false;false;Diesel
7708300150;20141118T000000;Sachsen;A1;Rot;Schaltgetriebe;Leder;false;true;Diesel
3709500180;20140527T000000;Hamburg;A5;Blau;Automatik;Leder;false;false;Benzin
9273200145;20141010T000000;Saarland;A5;Silber;Automatik;Stoff;true;false;E-tron
2025700730;20140502T000000;Bayern;A4;Blau;Schaltgetriebe;Leder;false;false;Diesel
2215500220;20140923T000000;Schleswig-Holstein;A3;Weiß;Schaltgetriebe;Stoff;true;true;Benzin
3758900220;20141226T000000;Sachsen-Anhalt;A3;Grau;Automatik;Stoff;false;false;Diesel
7229900925;20141010T000000;Brandenburg;A6;Blau;Schaltgetriebe;Stoff;false;false;Diesel
6632900084;20140606T000000;Sachsen-Anhalt;A8;Schwarz;Automatik;Stoff;false;false;Diesel
7137300040;20150504T000000;Hamburg;A7;Silber;Automatik;Stoff;false;true;Diesel
222069029;20150219T000000;Niedersachsen;A3;Rot;Automatik;Stoff;false;true;Diesel
7518503685;20141009T000000;Sachsen;A6;Silber;Schaltgetriebe;Stoff;true;false;Benzin
7701930180;20141110T000000;Berlin;A1;Weiß;Automatik;Stoff;true;true;Benzin
5072420040;20140910T000000;Bayern;A4;Rot;Automatik;Leder;true;false;Diesel
4058802300;20140820T000000;Nordrhein-Westfalen;A7;Blau;Schaltgetriebe;Leder;true;false;Benzin
5127100210;20150325T000000;Berlin;A1;Weiß;Schaltgetriebe;Leder;true;true;Diesel
6453300306;20140910T000000;Bayern;A8;Grau;Automatik;Leder;true;true;Benzin
4442800166;20150407T000000;Brandenburg;A3;Silber;Automatik;Stoff;true;true;E-tron
8078490330;20140916T000000;Sachsen;A7;Grau;Schaltgetriebe;Stoff;false;false;Diesel
2322069010;20141007T000000;Berlin;A7;Grau;Automatik;Leder;true;false;Benzin
9558021010;20141003T000000;Mecklenburg-Vorpommern;A6;Schwarz;Automatik;Stoff;false;false;Benzin
6700390230;20150505T000000;Saarland;A5;Weiß;Automatik;Leder;true;true;E-tron
1841400150;20150219T000000;Bayern;A6;Braun;Schaltgetriebe;Stoff;true;true;Diesel
6873000150;20141208T000000;Bayern;A4;Grau;Automatik;Leder;false;true;Diesel
5710500230;20150506T000000;Hamburg;A6;Rot;Automatik;Stoff;true;false;Diesel
9528102060;20140730T000000;Nordrhein-Westfalen;A7;Silber;Automatik;Stoff;true;true;Diesel
2490200450;20140609T000000;Nordrhein-Westfalen;A8;Blau;Schaltgetriebe;Stoff;false;false;E-tron
4178500580;20150505T000000;Bremen;A3;Weiß;Automatik;Leder;false;true;Diesel
4325700085;20150325T000000;Bayern;A3;Grau;Schaltgetriebe;Leder;false;false;E-tron
5606000120;20150225T000000;Hessen;A7;Rot;Automatik;Leder;true;false;Diesel
5451220150;20141112T000000;Sachsen;A1;Blau;Automatik;Stoff;false;false;Benzin
7954300620;20150413T000000;Baden-Württemberg;A4;Weiß;Schaltgetriebe;Stoff;true;true;E-tron
2591010040;20141110T000000;Saarland;A7;Silber;Schaltgetriebe;Leder;false;true;Diesel
3321079060;20141020T000000;Brandenburg;A5;Blau;Automatik;Leder;true;false;Benzin
7229900145;20141216T000000;Sachsen;A6;Blau;Schaltgetriebe;Leder;false;false;Diesel
5710610790;20140516T000000;Sachsen-Anhalt;A5;Braun;Schaltgetriebe;Leder;true;true;E-tron
937000220;20140904T000000;Sachsen-Anhalt;A4;Silber;Schaltgetriebe;Leder;false;false;E-tron
7504001320;20141121T000000;Berlin;A7;Rot;Schaltgetriebe;Stoff;false;false;Diesel
3832710450;20141119T000000;Thüringen;A3;Weiß;Schaltgetriebe;Stoff;false;true;Diesel
8567450180;20140529T000000;Rheinland-Pfalz;A6;Blau;Schaltgetriebe;Stoff;true;true;Diesel
4443801590;20150402T000000;Brandenburg;A5;Braun;Schaltgetriebe;Stoff;false;true;Benzin
7399200770;20141209T000000;Thüringen;A1;Rot;Schaltgetriebe;Stoff;false;true;Diesel
8562740530;20140512T000000;Brandenburg;A5;Weiß;Automatik;Leder;false;false;E-tron
5592900230;20141224T000000;Baden-Württemberg;A3;Braun;Automatik;Stoff;true;false;E-tron
3693900155;20140905T000000;Bremen;A4;Silber;Schaltgetriebe;Leder;false;false;Diesel
3782100155;20140527T000000;Bremen;A5;Silber;Schaltgetriebe;Leder;true;true;Benzin
104550580;20140520T000000;Rheinland-Pfalz;A6;Blau;Schaltgetriebe;Stoff;false;true;E-tron
4365200620;20150312T000000;Thüringen;A3;Schwarz;Automatik;Leder;false;false;E-tron
226059161;20141231T000000;Berlin;A7;Schwarz;Schaltgetriebe;Leder;false;true;E-tron
5316100220;20150319T000000;Thüringen;A3;Blau;Automatik;Stoff;false;false;E-tron
1387300760;20140804T000000;Hamburg;A1;Blau;Schaltgetriebe;Stoff;true;true;Diesel
2521059042;20141107T000000;Nordrhein-Westfalen;A5;Grau;Schaltgetriebe;Stoff;false;false;Diesel
7974200902;20150506T000000;Baden-Württemberg;A3;Grau;Automatik;Leder;false;false;Benzin
259600910;20141110T000000;Hamburg;A3;Rot;Automatik;Stoff;false;true;Benzin
4375700065;20140512T000000;Rheinland-Pfalz;A6;Weiß;Schaltgetriebe;Stoff;false;false;Benzin
2473100330;20140923T000000;Baden-Württemberg;A3;Silber;Schaltgetriebe;Leder;false;true;E-tron
1523069095;20150323T000000;Bremen;A5;Rot;Automatik;Leder;true;true;Benzin
5101402428;20141112T000000;Nordrhein-Westfalen;A3;Braun;Schaltgetriebe;Stoff;false;false;Diesel
1072100085;20140514T000000;Sachsen-Anhalt;A6;Schwarz;Automatik;Leder;true;true;Diesel
9322800230;20141212T000000;Mecklenburg-Vorpommern;A5;Grau;Schaltgetriebe;Stoff;true;false;Diesel
2695600455;20150128T000000;Hamburg;A8;Weiß;Automatik;Stoff;true;false;Diesel
8946400210;20140603T000000;Saarland;A6;Grau;Schaltgetriebe;Leder;true;true;E-tron
1523069197;20140503T000000;Schleswig-Holstein;A7;Rot;Schaltgetriebe;Leder;true;false;E-tron
8078420230;20140530T000000;Brandenburg;A6;Blau;Schaltgetriebe;Stoff;false;true;Benzin
2723069052;20150420T000000;Baden-Württemberg;A4;Grau;Automatik;Leder;false;true;Benzin
9297300395;20140527T000000;Baden-Württemberg;A1;Grau;Automatik;Stoff;false;false;E-tron
1428000970;20140521T000000;Bremen;A5;Silber;Schaltgetriebe;Leder;false;false;Diesel
1774000720;20140620T000000;Thüringen;A6;Blau;Schaltgetriebe;Leder;false;true;E-tron
2826049106;20140715T000000;Bremen;A6;Weiß;Automatik;Stoff;true;false;E-tron
2113700205;20140703T000000;Bayern;A8;Schwarz;Schaltgetriebe;Leder;true;true;Diesel
1036450360;20150107T000000;Berlin;A3;Weiß;Automatik;Stoff;true;false;Diesel
714000155;20141222T000000;Sachsen;A8;Weiß;Schaltgetriebe;Stoff;false;false;Diesel
686800065;20141119T000000;Rheinland-Pfalz;A5;Weiß;Schaltgetriebe;Leder;true;true;E-tron
5323100120;20140916T000000;Saarland;A3;Silber;Automatik;Leder;true;false;Diesel
8658300455;20141118T000000;Brandenburg;A6;Silber;Automatik;Leder;true;true;Benzin
2202500150;20140819T000000;Niedersachsen;A6;Grau;Automatik;Stoff;false;true;Diesel
258100040;20141124T000000;Sachsen-Anhalt;A8;Grau;Automatik;Stoff;true;true;Diesel
4027700021;20150311T000000;Niedersachsen;A3;Silber;Schaltgetriebe;Leder;true;false;Benzin
9828701747;20150123T000000;Bayern;A4;Schwarz;Schaltgetriebe;Stoff;true;false;E-tron
1523049207;20140805T000000;Mecklenburg-Vorpommern;A6;Blau;Automatik;Leder;true;false;E-tron
1523049207;20150114T000000;Hamburg;A8;Blau;Automatik;Stoff;false;false;Benzin
2131701075;20141204T000000;Baden-Württemberg;A3;Braun;Automatik;Leder;true;false;Benzin
1794500870;20150327T000000;Niedersachsen;A3;Blau;Schaltgetriebe;Stoff;true;true;Benzin
6383000790;20150122T000000;Bremen;A6;Silber;Automatik;Stoff;false;true;E-tron
723049448;20140722T000000;Sachsen;A4;Braun;Automatik;Leder;true;true;E-tron
5093300325;20140523T000000;Bremen;A5;Braun;Automatik;Leder;true;false;Diesel
7547300120;20140801T000000;Mecklenburg-Vorpommern;A8;Schwarz;Automatik;Stoff;true;false;Benzin
2473000720;20140717T000000;Mecklenburg-Vorpommern;A8;Rot;Schaltgetriebe;Leder;true;false;Benzin
7697800040;20140826T000000;Brandenburg;A3;Grau;Automatik;Stoff;true;false;Benzin
1442860120;20141205T000000;Rheinland-Pfalz;A6;Rot;Schaltgetriebe;Leder;false;false;Diesel
9542800610;20150219T000000;Baden-Württemberg;A3;Blau;Automatik;Leder;false;false;Benzin
6003501400;20150226T000000;Bremen;A4;Rot;Schaltgetriebe;Leder;true;true;Benzin
5493100366;20140625T000000;Niedersachsen;A6;Silber;Automatik;Stoff;false;false;Benzin
6681500205;20150504T000000;Hamburg;A6;Blau;Automatik;Leder;true;false;Benzin
2594200230;20150424T000000;Baden-Württemberg;A6;Grau;Automatik;Stoff;false;false;E-tron
624110450;20150225T000000;Thüringen;A3;Silber;Schaltgetriebe;Stoff;false;true;Benzin
2768100180;20140606T000000;Brandenburg;A7;Braun;Schaltgetriebe;Stoff;false;false;Diesel
9406700180;20150416T000000;Sachsen-Anhalt;A3;Weiß;Automatik;Leder;true;false;Diesel
2122059077;20140915T000000;Bremen;A6;Braun;Automatik;Stoff;true;true;E-tron
624110610;20140515T000000;Brandenburg;A5;Weiß;Schaltgetriebe;Leder;true;false;E-tron
3575302245;20150423T000000;Saarland;A7;Silber;Automatik;Stoff;true;true;Diesel
2287600040;20140711T000000;Saarland;A3;Blau;Automatik;Leder;false;true;Diesel
2026049183;20150402T000000;Berlin;A6;Braun;Schaltgetriebe;Stoff;true;false;Diesel
216500040;20150226T000000;Schleswig-Holstein;A7;Schwarz;Automatik;Stoff;false;false;Diesel
6705800040;20140516T000000;Thüringen;A5;Rot;Schaltgetriebe;Leder;false;false;E-tron
9266701115;20140808T000000;Sachsen-Anhalt;A1;Weiß;Schaltgetriebe;Leder;false;false;Benzin
3811000180;20150305T000000;Sachsen;A6;Blau;Schaltgetriebe;Leder;true;false;Diesel
1561900180;20150311T000000;Berlin;A1;Silber;Schaltgetriebe;Leder;true;false;Diesel
3432500760;20140818T000000;Brandenburg;A3;Silber;Automatik;Leder;false;true;Benzin
7465900205;20141024T000000;Brandenburg;A7;Silber;Schaltgetriebe;Leder;false;true;Benzin
6629300120;20150402T000000;Thüringen;A7;Blau;Automatik;Stoff;false;true;Benzin
3026059011;20140813T000000;Baden-Württemberg;A5;Weiß;Automatik;Stoff;false;true;Diesel
822069029;20150217T000000;Saarland;A4;Rot;Schaltgetriebe;Leder;false;false;Diesel
9826701490;20150225T000000;Sachsen-Anhalt;A6;Grau;Schaltgetriebe;Stoff;true;false;Diesel
4137020360;20140722T000000;Saarland;A1;Silber;Automatik;Stoff;true;true;Benzin
1115700040;20141201T000000;Baden-Württemberg;A7;Grau;Automatik;Stoff;true;false;Diesel
1061400180;20150106T000000;Sachsen;A7;Blau;Schaltgetriebe;Leder;true;true;Diesel
820079081;20140911T000000;Sachsen-Anhalt;A7;Blau;Automatik;Leder;true;false;Diesel
2524069072;20140626T000000;Nordrhein-Westfalen;A6;Braun;Schaltgetriebe;Stoff;true;true;E-tron
9521101520;20141212T000000;Thüringen;A1;Weiß;Automatik;Stoff;false;true;Diesel
5016002240;20141008T000000;Niedersachsen;A8;Blau;Automatik;Leder;false;true;Benzin
424069010;20140721T000000;Mecklenburg-Vorpommern;A7;Blau;Automatik;Leder;false;true;Diesel
5104540610;20140925T000000;Sachsen;A5;Weiß;Automatik;Stoff;false;true;Diesel
8567300150;20141031T000000;Bayern;A3;Rot;Automatik;Leder;true;true;Diesel
2976800749;20141031T000000;Niedersachsen;A3;Weiß;Automatik;Stoff;true;true;Benzin
7015200790;20140624T000000;Saarland;A6;Weiß;Schaltgetriebe;Leder;true;true;Diesel
2770604104;20140604T000000;Baden-Württemberg;A6;Weiß;Automatik;Leder;false;false;Benzin
1624049092;20140630T000000;Brandenburg;A6;Weiß;Schaltgetriebe;Leder;false;true;Benzin
8078570410;20150326T000000;Nordrhein-Westfalen;A4;Braun;Schaltgetriebe;Leder;true;false;Diesel
7974200456;20141201T000000;Sachsen-Anhalt;A5;Silber;Automatik;Leder;false;true;Diesel
752000035;20140520T000000;Sachsen-Anhalt;A6;Weiß;Automatik;Leder;true;true;Benzin
3262300322;20150408T000000;Saarland;A1;Blau;Automatik;Leder;true;false;Benzin
5412300410;20150325T000000;Schleswig-Holstein;A4;Grau;Schaltgetriebe;Stoff;false;true;Diesel
4013200145;20141107T000000;Niedersachsen;A4;Weiß;Schaltgetriebe;Leder;true;true;Benzin
2623039018;20141027T000000;Bayern;A4;Blau;Automatik;Stoff;true;false;Diesel
8122100650;20140731T000000;Sachsen;A7;Weiß;Automatik;Stoff;false;false;Benzin
1005000220;20150310T000000;Schleswig-Holstein;A5;Grau;Automatik;Stoff;false;true;E-tron
1023089096;20140808T000000;Saarland;A6;Weiß;Schaltgetriebe;Stoff;false;true;Benzin
1392800035;20140618T000000;Thüringen;A7;Rot;Automatik;Leder;true;true;Diesel
1523069072;20140723T000000;Hamburg;A3;Rot;Schaltgetriebe;Stoff;true;false;E-tron
519000043;20140714T000000;Rheinland-Pfalz;A8;Grau;Schaltgetriebe;Leder;true;true;E-tron
475000975;20140522T000000;Rheinland-Pfalz;A7;Weiß;Automatik;Stoff;true;false;Diesel
4142450040;20150327T000000;Bayern;A6;Silber;Schaltgetriebe;Stoff;true;false;Diesel
2824059043;20140722T000000;Thüringen;A6;Silber;Automatik;Leder;true;false;E-tron
8558600085;20140509T000000;Sachsen-Anhalt;A7;Rot;Schaltgetriebe;Leder;false;false;E-tron
8649400410;20150417T000000;Brandenburg;A1;Blau;Automatik;Leder;false;true;Diesel
2523089025;20150210T000000;Brandenburg;A8;Silber;Schaltgetriebe;Stoff;false;false;Diesel
9512500720;20150428T000000;Berlin;A7;Grau;Automatik;Leder;true;true;Benzin
2461900760;20150401T000000;Rheinland-Pfalz;A3;Grau;Automatik;Leder;false;true;Diesel
2877104196;20141206T000000;Mecklenburg-Vorpommern;A4;Blau;Schaltgetriebe;Stoff;false;true;Benzin
2493200325;20150509T000000;Baden-Württemberg;A5;Braun;Automatik;Stoff;true;false;Diesel
5210200410;20141114T000000;Brandenburg;A4;Grau;Schaltgetriebe;Stoff;true;true;Benzin
1954700410;20140801T000000;Baden-Württemberg;A5;Grau;Schaltgetriebe;Stoff;false;true;Benzin
9253900210;20140707T000000;Sachsen;A5;Rot;Schaltgetriebe;Leder;false;false;Diesel
984000450;20141201T000000;Berlin;A8;Rot;Schaltgetriebe;Stoff;false;false;E-tron
993002247;20140716T000000;Sachsen;A7;Rot;Automatik;Stoff;true;true;Diesel
7517500610;20150304T000000;Rheinland-Pfalz;A5;Grau;Schaltgetriebe;Stoff;true;true;Diesel
3438500981;20150328T000000;Bremen;A3;Silber;Schaltgetriebe;Stoff;false;true;Benzin
2011400021;20140701T000000;Niedersachsen;A6;Weiß;Automatik;Leder;false;false;Diesel
4038100360;20150210T000000;Hamburg;A3;Blau;Schaltgetriebe;Leder;true;true;Benzin
2028700360;20140523T000000;Bremen;A6;Schwarz;Automatik;Leder;true;false;Diesel
9144100035;20150324T000000;Sachsen-Anhalt;A3;Weiß;Automatik;Stoff;false;true;Benzin
8665050530;20150204T000000;Baden-Württemberg;A5;Schwarz;Automatik;Stoff;false;false;Diesel
5425700205;20140520T000000;Rheinland-Pfalz;A5;Silber;Schaltgetriebe;Stoff;true;false;E-tron
7399100040;20150309T000000;Bremen;A4;Weiß;Schaltgetriebe;Leder;true;true;Benzin
7809200035;20150123T000000;Bayern;A5;Schwarz;Automatik;Stoff;false;false;Diesel
1825069072;20150430T000000;Schleswig-Holstein;A6;Blau;Schaltgetriebe;Stoff;false;false;E-tron
2524049318;20140528T000000;Nordrhein-Westfalen;A1;Grau;Schaltgetriebe;Stoff;false;false;E-tron
7527200360;20140611T000000;Sachsen-Anhalt;A7;Silber;Schaltgetriebe;Stoff;false;false;Diesel
3041700035;20150312T000000;Berlin;A3;Silber;Schaltgetriebe;Leder;false;false;Diesel
625049318;20140804T000000;Sachsen;A3;Blau;Automatik;Stoff;true;false;Benzin
6071400360;20140908T000000;Schleswig-Holstein;A4;Grau;Schaltgetriebe;Leder;false;true;Benzin
8127700720;20150120T000000;Rheinland-Pfalz;A4;Silber;Automatik;Stoff;false;true;Benzin
1402650360;20141023T000000;Sachsen;A4;Silber;Schaltgetriebe;Stoff;true;true;Diesel
3277800845;20140711T000000;Bremen;A1;Blau;Schaltgetriebe;Stoff;true;false;E-tron
2771603050;20141204T000000;Berlin;A3;Grau;Automatik;Stoff;true;true;E-tron
1068000150;20150501T000000;Thüringen;A7;Weiß;Automatik;Stoff;true;true;Diesel
126039213;20141203T000000;Bremen;A3;Rot;Automatik;Stoff;false;true;Diesel
7537300210;20150128T000000;Baden-Württemberg;A7;Weiß;Automatik;Stoff;true;false;Diesel
764000155;20141107T000000;Schleswig-Holstein;A6;Blau;Schaltgetriebe;Stoff;true;false;Diesel
7454000555;20150113T000000;Bayern;A3;Blau;Schaltgetriebe;Leder;true;true;E-tron
2215500205;20140505T000000;Sachsen;A5;Blau;Automatik;Leder;false;true;Diesel
3013300085;20140515T000000;Sachsen;A1;Braun;Automatik;Leder;true;true;E-tron
3760500222;20140603T000000;Hamburg;A4;Schwarz;Schaltgetriebe;Stoff;false;true;Diesel
6145601312;20141029T000000;Baden-Württemberg;A4;Blau;Schaltgetriebe;Leder;true;true;Diesel
3750605674;20140917T000000;Sachsen-Anhalt;A5;Braun;Schaltgetriebe;Stoff;true;true;E-tron
1001200035;20150306T000000;Saarland;A6;Blau;Automatik;Leder;true;false;Benzin
2768300736;20150408T000000;Berlin;A7;Silber;Schaltgetriebe;Stoff;false;false;E-tron
5255300150;20150511T000000;Niedersachsen;A8;Silber;Automatik;Stoff;false;false;Benzin
5015001215;20150423T000000;Sachsen-Anhalt;A5;Rot;Schaltgetriebe;Stoff;false;true;Diesel
4219400580;20140612T000000;Berlin;A4;Blau;Automatik;Stoff;false;true;Diesel
6151800612;20150107T000000;Niedersachsen;A3;Rot;Automatik;Stoff;true;false;E-tron
7893207510;20150506T000000;Hamburg;A4;Rot;Automatik;Leder;false;false;Diesel
8899200720;20150331T000000;Brandenburg;A5;Schwarz;Schaltgetriebe;Stoff;true;false;E-tron
7167000040;20140813T000000;Berlin;A1;Grau;Schaltgetriebe;Stoff;true;false;Benzin
7167000040;20150305T000000;Saarland;A6;Silber;Schaltgetriebe;Leder;true;false;Diesel
7771300035;20140925T000000;Mecklenburg-Vorpommern;A5;Grau;Schaltgetriebe;Leder;false;false;E-tron
7967700530;20150213T000000;Sachsen-Anhalt;A6;Blau;Automatik;Stoff;true;true;Diesel
6669150790;20140731T000000;Mecklenburg-Vorpommern;A7;Silber;Schaltgetriebe;Leder;false;true;Diesel
1921059213;20150327T000000;Rheinland-Pfalz;A4;Grau;Schaltgetriebe;Stoff;true;false;E-tron
723049533;20140930T000000;Nordrhein-Westfalen;A1;Braun;Schaltgetriebe;Stoff;true;false;Diesel
797000276;20140625T000000;Baden-Württemberg;A7;Rot;Schaltgetriebe;Leder;true;true;E-tron
6381500720;20141117T000000;Hamburg;A7;Braun;Automatik;Leder;false;false;Benzin
3812400789;20140731T000000;Thüringen;A5;Rot;Schaltgetriebe;Stoff;true;false;Diesel
3451000206;20141016T000000;Nordrhein-Westfalen;A4;Rot;Schaltgetriebe;Leder;true;false;E-tron
8165501540;20150306T000000;Mecklenburg-Vorpommern;A4;Grau;Schaltgetriebe;Leder;true;false;Diesel
3131201563;20140625T000000;Nordrhein-Westfalen;A8;Blau;Schaltgetriebe;Leder;true;true;Benzin
6813600365;20141009T000000;Brandenburg;A8;Weiß;Schaltgetriebe;Leder;false;false;Diesel
1822039138;20150227T000000;Rheinland-Pfalz;A1;Rot;Schaltgetriebe;Leder;true;false;Benzin
4443800555;20140716T000000;Saarland;A6;Schwarz;Schaltgetriebe;Leder;false;true;E-tron
